epoch,accuracy,kl_loss,loss,lr,mae,mse,val_accuracy,val_kl_loss,val_loss,val_mae,val_mse
16,0.9314990043640137,16.39260482788086,0.06694808602333069,2.4678073e-05,0.04987351596355438,0.06576675176620483,0.9287407398223877,16.43731689453125,0.06926047801971436,0.05040694773197174,0.06807594746351242
17,0.9315274953842163,16.399972915649414,0.06688686460256577,2.4678073e-05,0.0498652346432209,0.06570519506931305,0.9287827014923096,16.437414169311523,0.0693785697221756,0.05040169507265091,0.06819426268339157
18,0.9315387010574341,16.406679153442383,0.06683103740215302,2.4678073e-05,0.049858346581459045,0.0656486377120018,0.9288531541824341,16.454727172851562,0.06908195465803146,0.0503961518406868,0.06789631396532059
19,0.9315898418426514,16.408775329589844,0.06677708029747009,2.4678073e-05,0.04985036700963974,0.06559467315673828,0.9288732409477234,16.441566467285156,0.06900908052921295,0.0503956563770771,0.06782443076372147
20,0.9316160678863525,16.410633087158203,0.06672793626785278,2.4678073e-05,0.049843207001686096,0.06554543972015381,0.9288775324821472,16.458541870117188,0.0690571516752243,0.0503833033144474,0.06787116825580597
21,0.9312934279441833,16.424190521240234,0.06659046560525894,4.9356145e-06,0.04984065145254135,0.06540698558092117,0.9297724962234497,16.40242576599121,0.06864878535270691,0.050204772502183914,0.06746678054332733
22,0.9314749240875244,16.42517852783203,0.06655285507440567,4.9356145e-06,0.04981738701462746,0.06536918878555298,0.9297624230384827,16.3897647857666,0.06875807046890259,0.050202783197164536,0.06757697463035583
23,0.9314896464347839,16.42889976501465,0.0665360689163208,4.9356145e-06,0.04981311783194542,0.06535226106643677,0.9297885298728943,16.3991641998291,0.0686514675617218,0.05019810050725937,0.0674697682261467
24,0.9315062761306763,16.430400848388672,0.06652125716209412,4.9356145e-06,0.04981090873479843,0.06533730030059814,0.929792582988739,16.409631729125977,0.06865993142127991,0.05020028352737427,0.06747743487358093
25,0.9315179586410522,16.43702507019043,0.06650833785533905,4.9356145e-06,0.0498085655272007,0.06532401591539383,0.9298356771469116,16.411808013916016,0.06859036535024643,0.05019772797822952,0.06740770488977432
26,0.9315364360809326,16.43729019165039,0.0664946585893631,4.9356145e-06,0.04980705305933952,0.06531025469303131,0.9298024773597717,16.409854888916016,0.0687287226319313,0.05019552633166313,0.06754612177610397
27,0.9315561652183533,16.43710708618164,0.06648161262273788,4.9356145e-06,0.04980526491999626,0.06529711931943893,0.9298310279846191,16.41350555419922,0.06858929991722107,0.05019276589155197,0.06740664690732956
28,0.9311884045600891,16.453414916992188,0.06650485098361969,9.871229e-07,0.04984916374087334,0.06531918793916702,0.9299136400222778,16.411134719848633,0.06844727694988251,0.05016615241765976,0.06726475059986115
29,0.9312094449996948,16.4453125,0.06649123132228851,9.871229e-07,0.049845270812511444,0.06530609726905823,0.9299549460411072,16.411117553710938,0.06861022114753723,0.050165582448244095,0.06742754578590393
30,0.9312445521354675,16.444381713867188,0.06648575514554977,9.871229e-07,0.0498436875641346,0.06530077755451202,0.9299724102020264,16.407745361328125,0.06847921013832092,0.05016515776515007,0.06729675084352493
31,0.9312661290168762,16.44504737854004,0.06648295372724533,9.871229e-07,0.04984277859330177,0.06529802083969116,0.9299972057342529,16.409481048583984,0.06851416081190109,0.050163719803094864,0.06733156740665436
32,0.9312988519668579,16.443159103393555,0.06647871434688568,9.871229e-07,0.049842555075883865,0.0652937963604927,0.9300058484077454,16.408071517944336,0.06852944195270538,0.05016198381781578,0.06734723597764969
33,0.9312973022460938,16.442298889160156,0.06647610664367676,9.871229e-07,0.04984213039278984,0.06529128551483154,0.9300321340560913,16.412336349487305,0.06841986626386642,0.05016147717833519,0.06723722815513611
34,0.9312927722930908,16.445125579833984,0.06647389382123947,9.871229e-07,0.04984169453382492,0.06528883427381516,0.9300263524055481,16.413068771362305,0.06843678653240204,0.05016059800982475,0.06725403666496277
35,0.9310393333435059,16.444923400878906,0.06652817875146866,1.9742458e-07,0.049878038465976715,0.06534314900636673,0.9300033450126648,16.433856964111328,0.06840625405311584,0.050104137510061264,0.06722190976142883
36,0.9310199022293091,16.448768615722656,0.06652186065912247,1.9742458e-07,0.049868665635585785,0.06533660739660263,0.9300144910812378,16.432817459106445,0.06843475997447968,0.05010266229510307,0.06725070625543594
37,0.9310079216957092,16.449308395385742,0.06652127206325531,1.9742458e-07,0.04986844211816788,0.06533587723970413,0.9299818873405457,16.433185577392578,0.0684899389743805,0.05010242015123367,0.06730597466230392
38,0.9310205578804016,16.44976806640625,0.06651916354894638,1.9742458e-07,0.04986760765314102,0.06533393263816833,0.9300100803375244,16.432981491088867,0.06836538016796112,0.050099994987249374,0.06718124449253082
39,0.93104487657547,16.449962615966797,0.06651812791824341,1.9742458e-07,0.049866437911987305,0.06533278524875641,0.9300068616867065,16.433441162109375,0.06839988380670547,0.05009949952363968,0.06721565127372742
