epoch,accuracy,kl_loss,loss,lr,mae,mse,val_accuracy,val_kl_loss,val_loss,val_mae,val_mse
28,0.9322569966316223,24.25124740600586,0.062395427376031876,7.0660053e-07,0.04856178164482117,0.06112249940633774,0.9308211207389832,24.237960815429688,0.06409014016389847,0.04892943799495697,0.06281785666942596
29,0.9322768449783325,24.249589920043945,0.06238048896193504,7.0660053e-07,0.04854722321033478,0.06110779941082001,0.9308605790138245,24.235248565673828,0.06408242136240005,0.048924002796411514,0.06281047314405441
30,0.932269811630249,24.24733543395996,0.06237548217177391,7.0660053e-07,0.048545680940151215,0.06110259145498276,0.9308539628982544,24.23531150817871,0.06407926231622696,0.04892263934016228,0.0628071203827858
31,0.932285726070404,24.249231338500977,0.06237243488430977,7.0660053e-07,0.04854514077305794,0.061099596321582794,0.9308783411979675,24.239240646362305,0.06407640129327774,0.048921987414360046,0.06280411034822464
32,0.9323264360427856,24.250207901000977,0.06236782297492027,7.0660053e-07,0.048543695360422134,0.06109489127993584,0.9308654069900513,24.23430061340332,0.0640726312994957,0.04891856387257576,0.06280071288347244
33,0.9323126077651978,24.251367568969727,0.062365662306547165,7.0660053e-07,0.048541873693466187,0.061092764139175415,0.9308935403823853,24.237573623657227,0.06406882405281067,0.04891740530729294,0.0627967119216919
34,0.932303786277771,24.25605583190918,0.06236318498849869,7.0660053e-07,0.0485413521528244,0.061090100556612015,0.9308931231498718,24.242534637451172,0.06406465917825699,0.04891687259078026,0.06279221922159195
35,0.9320287704467773,24.26253318786621,0.062414079904556274,1.413201e-07,0.048585664480924606,0.061140548437833786,0.9308630228042603,24.237634658813477,0.06403286755084991,0.04886680096387863,0.06276077777147293
36,0.932016909122467,24.2618350982666,0.062408480793237686,1.413201e-07,0.048578131943941116,0.0611349381506443,0.9308598041534424,24.235363006591797,0.06402873992919922,0.04886458069086075,0.06275675445795059
37,0.9320109486579895,24.2612247467041,0.06240634620189667,1.413201e-07,0.04857742786407471,0.061132848262786865,0.9308502078056335,24.234357833862305,0.0640266165137291,0.04886334016919136,0.06275470554828644
38,0.932019054889679,24.26116180419922,0.06240515410900116,1.413201e-07,0.048576969653367996,0.06113171949982643,0.9308534264564514,24.235126495361328,0.06402517110109329,0.04886270686984062,0.06275312602519989
39,0.9320360422134399,24.260929107666016,0.06240353360772133,1.413201e-07,0.04857683181762695,0.06113004311919212,0.9308629035949707,24.23422622680664,0.06402499228715897,0.048863012343645096,0.06275281310081482
