epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
28,0.9414038062095642,0.05399755388498306,5.375649e-07,0.045581087470054626,0.05399755388498306,0.9393210411071777,0.056544993072748184,0.04620696231722832,0.056544993072748184
29,0.9414301514625549,0.053980983793735504,5.375649e-07,0.04555961489677429,0.053980983793735504,0.9393494129180908,0.05653306469321251,0.04619752988219261,0.05653306469321251
30,0.9414477944374084,0.053974613547325134,5.375649e-07,0.045554712414741516,0.053974613547325134,0.9393650889396667,0.05652642622590065,0.04619251936674118,0.05652642622590065
31,0.9414604306221008,0.053969573229551315,5.375649e-07,0.04555166885256767,0.053969573229551315,0.9393799304962158,0.05652114003896713,0.04618893191218376,0.056521136313676834
32,0.941470742225647,0.05396509915590286,5.375649e-07,0.04554916173219681,0.05396509915590286,0.939390242099762,0.05651633441448212,0.04618600755929947,0.05651633441448212
33,0.9414793848991394,0.05396087095141411,5.375649e-07,0.04554687812924385,0.05396087095141411,0.9393961429595947,0.05651167035102844,0.04618338495492935,0.05651167035102844
34,0.941485583782196,0.053956784307956696,5.375649e-07,0.04554475471377373,0.053956784307956696,0.9394031167030334,0.05650753900408745,0.046181030571460724,0.05650753900408745
35,0.9412406086921692,0.05401436984539032,1.0751298e-07,0.04559893161058426,0.05401436984539032,0.9393585920333862,0.056449711322784424,0.04611366242170334,0.056449711322784424
36,0.941217303276062,0.05400621518492699,1.0751298e-07,0.04558584839105606,0.05400621518492699,0.9393607974052429,0.05644276365637779,0.046109072864055634,0.05644276365637779
37,0.9412266612052917,0.054003581404685974,1.0751298e-07,0.04558270424604416,0.054003581404685974,0.9393691420555115,0.05643939599394798,0.046106062829494476,0.05643939599394798
38,0.9412379860877991,0.05400172248482704,1.0751298e-07,0.04558087885379791,0.05400172248482704,0.9393761157989502,0.05643715709447861,0.04610385000705719,0.05643715709447861
39,0.9412485957145691,0.054000236093997955,1.0751298e-07,0.04557957127690315,0.054000236093997955,0.9393903017044067,0.056435443460941315,0.046102214604616165,0.056435443460941315
