epoch,accuracy,loss,lr,mae,mse,val_accuracy,val_loss,val_mae,val_mse
17,0.8381872177124023,0.18126429617404938,5.4933334e-05,0.11104100942611694,0.18126429617404938,0.837047815322876,0.18290451169013977,0.1135680302977562,0.18290451169013977
18,0.8381872177124023,0.18126429617404938,5.4933334e-05,0.1110401377081871,0.18126429617404938,0.837047815322876,0.18290451169013977,0.11357244849205017,0.18290451169013977
19,0.8381872177124023,0.18126428127288818,5.4933334e-05,0.11104100942611694,0.18126429617404938,0.837047815322876,0.18290451169013977,0.11357566714286804,0.18290451169013977
20,0.8381872177124023,0.18126429617404938,5.4933334e-05,0.11104127764701843,0.18126429617404938,0.837047815322876,0.18290451169013977,0.11357302218675613,0.18290451169013977
21,0.8381872177124023,0.18126162886619568,1.0986667e-05,0.11094974726438522,0.18126165866851807,0.837047815322876,0.18287162482738495,0.11308809369802475,0.18287162482738495
22,0.8381872177124023,0.18126165866851807,1.0986667e-05,0.110951729118824,0.18126165866851807,0.837047815322876,0.18287163972854614,0.11309117078781128,0.18287163972854614
23,0.8381872177124023,0.18126165866851807,1.0986667e-05,0.11095172166824341,0.18126165866851807,0.837047815322876,0.18287163972854614,0.11308842897415161,0.18287163972854614
24,0.8381872177124023,0.18126165866851807,1.0986667e-05,0.11095178127288818,0.18126165866851807,0.837047815322876,0.18287163972854614,0.11308857053518295,0.18287163972854614
25,0.8381872177124023,0.18126165866851807,1.0986667e-05,0.110951729118824,0.18126165866851807,0.837047815322876,0.18287163972854614,0.1130896732211113,0.18287163972854614
26,0.8381872177124023,0.18126165866851807,1.0986667e-05,0.1109517440199852,0.18126165866851807,0.837047815322876,0.18287163972854614,0.11308788508176804,0.18287163972854614
27,0.8381872177124023,0.18126162886619568,1.0986667e-05,0.11095176637172699,0.18126165866851807,0.837047815322876,0.18287163972854614,0.11308905482292175,0.18287163972854614
28,0.8381872177124023,0.18127697706222534,2.1973335e-06,0.11093168705701828,0.18127697706222534,0.837047815322876,0.18285803496837616,0.11295072734355927,0.18285803496837616
29,0.8381872177124023,0.18127867579460144,2.1973335e-06,0.11094175279140472,0.18127867579460144,0.837047815322876,0.1828567534685135,0.11294863373041153,0.1828567534685135
30,0.8381872177124023,0.1812787503004074,2.1973335e-06,0.11094201356172562,0.1812787503004074,0.837047815322876,0.18285667896270752,0.11294852197170258,0.18285667896270752
31,0.8381872177124023,0.18127872049808502,2.1973335e-06,0.11094202846288681,0.18127872049808502,0.837047815322876,0.1828566938638687,0.11294852197170258,0.1828566938638687
32,0.8381872177124023,0.18127872049808502,2.1973335e-06,0.11094201356172562,0.1812787503004074,0.837047815322876,0.18285667896270752,0.11294852197170258,0.1828566938638687
33,0.8381872177124023,0.1812787503004074,2.1973335e-06,0.11094201356172562,0.1812787503004074,0.837047815322876,0.18285667896270752,0.11294849961996078,0.1828566938638687
34,0.8381872177124023,0.1812787503004074,2.1973335e-06,0.11094201356172562,0.1812787503004074,0.837047815322876,0.18285667896270752,0.11294850707054138,0.18285667896270752
35,0.8381872177124023,0.18141566216945648,4.394667e-07,0.11120877414941788,0.18141566216945648,0.837047815322876,0.18251211941242218,0.1117105782032013,0.18251211941242218
36,0.8381872177124023,0.18141157925128937,4.394667e-07,0.11100336164236069,0.18141157925128937,0.837047815322876,0.18251217901706696,0.1117006465792656,0.18251217901706696
37,0.8381872177124023,0.18141213059425354,4.394667e-07,0.11099997162818909,0.18141213059425354,0.837047815322876,0.18251213431358337,0.11170002073049545,0.18251213431358337
38,0.8381872177124023,0.18141216039657593,4.394667e-07,0.11099977046251297,0.18141216039657593,0.837047815322876,0.18251213431358337,0.11169996857643127,0.18251213431358337
39,0.8381872177124023,0.18141219019889832,4.394667e-07,0.11099974811077118,0.18141219019889832,0.837047815322876,0.18251213431358337,0.11169994622468948,0.18251213431358337
